HalfAngle_deg,FOV_deg,Tilt_deg,RMS_full_cm,RMS_conditional_cm,Coverage_percent,Nonregular_percent
45,45,76,Inf,13.9422068045277,3.80388841927303,0
45,45,77,Inf,15.4619864991222,3.2967032967033,0
45,45,78,Inf,17.7555041234086,2.11327134404057,0
45,45,79,Inf,20.6709411858606,1.77514792899408,0
45,45,80,Inf,17.3190571759587,1.0989010989011,0
45,45,81,Inf,20.2312434667623,0.929839391377853,0
45,45,82,Inf,29.7261595258714,0.422654268808115,0
45,45,83,Inf,43.440326811934,0.169061707523246,0
45,45,84,Inf,49.9027196908901,0.169061707523246,0
45,45,85,Inf,58.9614540998988,0.169061707523246,0
45,60,0,Inf,NaN,0,0
45,60,1,Inf,15.9989188370095,98.3093829247675,0
45,60,2,Inf,11.023792007355,98.9856297548605,0
45,60,3,Inf,6.24027546442134,98.9856297548605,0
45,60,4,Inf,5.24431437134381,99.1546914623838,0
45,60,5,Inf,5.23671423288826,99.4928148774303,0
45,60,6,Inf,4.86539771376101,99.6618765849535,0
45,60,7,Inf,4.66361284480285,99.8309382924768,0
45,60,8,Inf,4.15466013478889,99.8309382924768,0
45,60,9,4.23905030803564,4.23905030803564,100,0
45,60,10,3.53943603248785,3.53943603248785,100,0
45,60,11,3.27245453598816,3.27245453598816,100,0
45,60,12,3.08316776701598,3.08316776701598,100,0
45,60,13,2.5825891356973,2.5825891356973,100,0
45,60,14,2.44774142348043,2.44774142348043,100,0
45,60,15,Inf,2.3283470796522,99.7464074387151,0.253592561284869
45,60,16,2.22561129422992,2.22561129422992,100,0
45,60,17,2.13105000043528,2.13105000043528,100,0
45,60,18,2.05803625648078,2.05803625648078,100,0
45,60,19,1.99058670484928,1.99058670484928,100,0
45,60,20,1.93279795702514,1.93279795702514,100,0
45,60,21,1.8788584150289,1.8788584150289,100,0
45,60,22,1.85934031277961,1.85934031277961,100,0
45,60,23,1.82021668607216,1.82021668607216,100,0
45,60,24,1.80444276458775,1.80444276458775,100,0
45,60,25,1.77993889443897,1.77993889443897,100,0
45,60,26,1.75201781578632,1.75201781578632,100,0
45,60,27,1.72231590040346,1.72231590040346,100,0
45,60,28,1.69760623407966,1.69760623407966,100,0
45,60,29,1.67660741444502,1.67660741444502,100,0
45,60,30,1.65756428360651,1.65756428360651,100,0
45,60,31,1.63743971458243,1.63743971458243,100,0
45,60,32,1.62510777939318,1.62510777939318,100,0
45,60,33,1.61742415229793,1.61742415229793,100,0
45,60,34,1.60646278434193,1.60646278434193,100,0
45,60,35,1.61016192811541,1.61016192811541,100,0
45,60,36,1.60418519143165,1.60418519143165,100,0
45,60,37,1.59978894938005,1.59978894938005,100,0
45,60,38,1.61129265958124,1.61129265958124,100,0
45,60,39,1.61867998405704,1.61867998405704,100,0
