BaseIndex,HalfAngle_deg,FOV_deg,K,Pattern,Budget,RequiredArea_mm2,TotalSamples,Area_mm2,RMS_full_cm,RMS_conditional_cm,Worst_cm,RegularCoverage_percent,TargetCoverage_percent,Feasible
39,60,60,5,uniform_cone,per_orientation,Inf,5000,150,Inf,2.80181960691707,Inf,97.8021978021978,43.7869822485207,0
40,75,60,5,uniform_cone,per_orientation,Inf,5000,25,Inf,18.8558982270057,Inf,97.8021978021978,1.77514792899408,0
40,75,60,5,uniform_cone,per_orientation,Inf,5000,50,Inf,9.42794911350284,Inf,97.8021978021978,6.59340659340659,0
40,75,60,5,uniform_cone,per_orientation,Inf,5000,75.4,Inf,6.25195564555891,Inf,97.8021978021978,14.4547759932375,0
40,75,60,5,uniform_cone,per_orientation,Inf,5000,100,Inf,4.71397455675142,Inf,97.8021978021978,22.654268808115,0
40,75,60,5,uniform_cone,per_orientation,Inf,5000,150,Inf,3.14264970450095,Inf,97.8021978021978,37.6162299239222,0
41,15,65,5,uniform_cone,per_orientation,Inf,5000,25,Inf,24200810.0911792,Inf,99.8309382924768,4.64919695688926,0
41,15,65,5,uniform_cone,per_orientation,Inf,5000,50,Inf,12100405.0455896,Inf,99.8309382924768,9.72104818258664,0
41,15,65,5,uniform_cone,per_orientation,Inf,5000,75.4,Inf,8024141.27691617,Inf,99.8309382924768,11.7497886728656,0
41,15,65,5,uniform_cone,per_orientation,Inf,5000,100,Inf,6050202.5227948,Inf,99.8309382924768,13.7785291631445,0
41,15,65,5,uniform_cone,per_orientation,Inf,5000,150,Inf,4033468.34852986,Inf,99.8309382924768,17.497886728656,0
42,30,65,5,uniform_cone,per_orientation,Inf,5000,25,Inf,83.3486432389587,Inf,99.8309382924768,5.07185122569738,0
42,30,65,5,uniform_cone,per_orientation,Inf,5000,50,Inf,41.6743216194794,Inf,99.8309382924768,13.6939983093829,0
42,30,65,5,uniform_cone,per_orientation,Inf,5000,75.4,Inf,27.6354917901057,Inf,99.8309382924768,20.8791208791209,0
42,30,65,5,uniform_cone,per_orientation,Inf,5000,100,Inf,20.8371608097397,Inf,99.8309382924768,28.6559594251902,0
42,30,65,5,uniform_cone,per_orientation,Inf,5000,150,Inf,13.8914405398265,Inf,99.8309382924768,39.4759087066779,0
43,45,65,5,uniform_cone,per_orientation,Inf,5000,25,Inf,17.8570455541483,Inf,99.8309382924768,3.88841927303466,0
43,45,65,5,uniform_cone,per_orientation,Inf,5000,50,Inf,8.92852277707414,Inf,99.8309382924768,10.8199492814877,0
43,45,65,5,uniform_cone,per_orientation,Inf,5000,75.4,Inf,5.92077107233033,Inf,99.8309382924768,20.7100591715976,0
43,45,65,5,uniform_cone,per_orientation,Inf,5000,100,Inf,4.46426138853707,Inf,99.8309382924768,28.5714285714286,0
43,45,65,5,uniform_cone,per_orientation,Inf,5000,150,Inf,2.97617425902471,Inf,99.8309382924768,46.5765004226543,0
44,60,65,5,uniform_cone,per_orientation,Inf,5000,25,Inf,16.7803976761327,Inf,99.8309382924768,2.1978021978022,0
44,60,65,5,uniform_cone,per_orientation,Inf,5000,50,Inf,8.39019883806633,Inf,99.8309382924768,9.04480135249366,0
44,60,65,5,uniform_cone,per_orientation,Inf,5000,75.4,Inf,5.56379233293523,Inf,99.8309382924768,17.2442941673711,0
44,60,65,5,uniform_cone,per_orientation,Inf,5000,100,Inf,4.19509941903316,Inf,99.8309382924768,26.1200338123415,0
44,60,65,5,uniform_cone,per_orientation,Inf,5000,150,Inf,2.79673294602211,Inf,99.8309382924768,45.1394759087067,0
45,75,65,5,uniform_cone,per_orientation,Inf,5000,25,Inf,18.7233686766373,Inf,99.8309382924768,1.77514792899408,0
45,75,65,5,uniform_cone,per_orientation,Inf,5000,50,Inf,9.36168433831866,Inf,99.8309382924768,6.59340659340659,0
45,75,65,5,uniform_cone,per_orientation,Inf,5000,75.4,Inf,6.20801348694871,Inf,99.8309382924768,14.4547759932375,0
45,75,65,5,uniform_cone,per_orientation,Inf,5000,100,Inf,4.68084216915933,Inf,99.8309382924768,22.654268808115,0
45,75,65,5,uniform_cone,per_orientation,Inf,5000,150,Inf,3.12056144610622,Inf,99.8309382924768,39.6449704142012,0
46,15,70,5,uniform_cone,per_orientation,148035437.460512,5000,25,11842834.996841,11842834.996841,194371789.391369,100,4.64919695688926,0
46,15,70,5,uniform_cone,per_orientation,148035437.460512,5000,50,5921417.49842049,5921417.49842049,97185894.6956843,100,9.72104818258664,0
46,15,70,5,uniform_cone,per_orientation,148035437.460512,5000,75.4,3926669.4286608,3926669.4286608,64446879.771674,100,11.7497886728656,0
46,15,70,5,uniform_cone,per_orientation,148035437.460512,5000,100,2960708.74921024,2960708.74921024,48592947.3478422,100,13.7785291631445,0
46,15,70,5,uniform_cone,per_orientation,148035437.460512,5000,150,1973805.83280683,1973805.83280683,32395298.2318948,100,17.497886728656,0
47,30,70,5,uniform_cone,per_orientation,1186.50564814241,5000,25,56.3530885038948,56.3530885038948,503.648448455132,100,5.07185122569738,0
47,30,70,5,uniform_cone,per_orientation,1186.50564814241,5000,50,28.1765442519474,28.1765442519474,251.824224227566,100,13.6939983093829,0
47,30,70,5,uniform_cone,per_orientation,1186.50564814241,5000,75.4,18.6847110424054,18.6847110424054,166.992191132338,100,20.8791208791209,0
47,30,70,5,uniform_cone,per_orientation,1186.50564814241,5000,100,14.0882721259737,14.0882721259737,125.912112113783,100,28.6559594251902,0
47,30,70,5,uniform_cone,per_orientation,1186.50564814241,5000,150,9.3921814173158,9.3921814173158,83.9414080758553,100,39.4759087066779,0
48,45,70,5,uniform_cone,per_orientation,397.817101814055,5000,25,16.7553915738185,16.7553915738185,53.9186830143966,100,3.88841927303466,0
48,45,70,5,uniform_cone,per_orientation,397.817101814055,5000,50,8.37769578690924,8.37769578690924,26.9593415071983,100,10.8199492814877,0
48,45,70,5,uniform_cone,per_orientation,397.817101814055,5000,75.4,5.55550118495308,5.55550118495308,17.8775474185665,100,20.7100591715976,0
48,45,70,5,uniform_cone,per_orientation,397.817101814055,5000,100,4.18884789345462,4.18884789345462,13.4796707535992,100,28.5714285714286,0
48,45,70,5,uniform_cone,per_orientation,397.817101814055,5000,150,2.79256526230308,2.79256526230308,8.9864471690661,100,46.5765004226543,0
49,60,70,5,uniform_cone,per_orientation,359.826166723939,5000,25,16.5257235703346,16.5257235703346,42.8363985028293,100,2.1978021978022,0
49,60,70,5,uniform_cone,per_orientation,359.826166723939,5000,50,8.26286178516732,8.26286178516732,21.4181992514146,100,9.04480135249366,0
49,60,70,5,uniform_cone,per_orientation,359.826166723939,5000,75.4,5.47935131642395,5.47935131642395,14.2030499014686,100,17.2442941673711,0
49,60,70,5,uniform_cone,per_orientation,359.826166723939,5000,100,4.13143089258366,4.13143089258366,10.7090996257073,100,26.1200338123415,0
49,60,70,5,uniform_cone,per_orientation,359.826166723939,5000,150,2.75428726172244,2.75428726172244,7.13939975047155,100,45.1394759087067,0
50,75,70,5,uniform_cone,per_orientation,418.670890722042,5000,25,18.5980621270444,18.5980621270444,47.3505430006028,100,1.77514792899408,0
50,75,70,5,uniform_cone,per_orientation,418.670890722042,5000,50,9.29903106352219,9.29903106352219,23.6752715003014,100,6.59340659340659,0
50,75,70,5,uniform_cone,per_orientation,418.670890722042,5000,75.4,6.16646622249482,6.16646622249482,15.6997821620036,100,14.4547759932375,0
50,75,70,5,uniform_cone,per_orientation,418.670890722042,5000,100,4.6495155317611,4.6495155317611,11.8376357501507,100,22.654268808115,0
50,75,70,5,uniform_cone,per_orientation,418.670890722042,5000,150,3.09967702117406,3.09967702117406,7.89175716676713,100,39.6449704142012,0
51,15,75,5,uniform_cone,per_orientation,148035437.460512,5000,25,11842834.996841,11842834.996841,194371789.391369,100,4.64919695688926,0
51,15,75,5,uniform_cone,per_orientation,148035437.460512,5000,50,5921417.49842049,5921417.49842049,97185894.6956843,100,9.72104818258664,0
51,15,75,5,uniform_cone,per_orientation,148035437.460512,5000,75.4,3926669.4286608,3926669.4286608,64446879.771674,100,11.7497886728656,0
51,15,75,5,uniform_cone,per_orientation,148035437.460512,5000,100,2960708.74921024,2960708.74921024,48592947.3478422,100,13.7785291631445,0
51,15,75,5,uniform_cone,per_orientation,148035437.460512,5000,150,1973805.83280683,1973805.83280683,32395298.2318948,100,17.497886728656,0
52,30,75,5,uniform_cone,per_orientation,1186.50564814241,5000,25,56.3530885038948,56.3530885038948,503.648448455132,100,5.07185122569738,0
52,30,75,5,uniform_cone,per_orientation,1186.50564814241,5000,50,28.1765442519474,28.1765442519474,251.824224227566,100,13.6939983093829,0
52,30,75,5,uniform_cone,per_orientation,1186.50564814241,5000,75.4,18.6847110424054,18.6847110424054,166.992191132338,100,20.8791208791209,0
52,30,75,5,uniform_cone,per_orientation,1186.50564814241,5000,100,14.0882721259737,14.0882721259737,125.912112113783,100,28.6559594251902,0
52,30,75,5,uniform_cone,per_orientation,1186.50564814241,5000,150,9.3921814173158,9.3921814173158,83.9414080758553,100,39.4759087066779,0
53,45,75,5,uniform_cone,per_orientation,397.817101814055,5000,25,16.7553915738185,16.7553915738185,53.9186830143966,100,3.88841927303466,0
53,45,75,5,uniform_cone,per_orientation,397.817101814055,5000,50,8.37769578690924,8.37769578690924,26.9593415071983,100,10.8199492814877,0
53,45,75,5,uniform_cone,per_orientation,397.817101814055,5000,75.4,5.55550118495308,5.55550118495308,17.8775474185665,100,20.7100591715976,0
53,45,75,5,uniform_cone,per_orientation,397.817101814055,5000,100,4.18884789345462,4.18884789345462,13.4796707535992,100,28.5714285714286,0
53,45,75,5,uniform_cone,per_orientation,397.817101814055,5000,150,2.79256526230308,2.79256526230308,8.9864471690661,100,46.5765004226543,0
54,60,75,5,uniform_cone,per_orientation,359.826166723939,5000,25,16.5257235703346,16.5257235703346,42.8363985028293,100,2.1978021978022,0
54,60,75,5,uniform_cone,per_orientation,359.826166723939,5000,50,8.26286178516732,8.26286178516732,21.4181992514146,100,9.04480135249366,0
54,60,75,5,uniform_cone,per_orientation,359.826166723939,5000,75.4,5.47935131642395,5.47935131642395,14.2030499014686,100,17.2442941673711,0
54,60,75,5,uniform_cone,per_orientation,359.826166723939,5000,100,4.13143089258366,4.13143089258366,10.7090996257073,100,26.1200338123415,0
54,60,75,5,uniform_cone,per_orientation,359.826166723939,5000,150,2.75428726172244,2.75428726172244,7.13939975047155,100,45.1394759087067,0
55,75,75,5,uniform_cone,per_orientation,418.670890722042,5000,25,18.5980621270444,18.5980621270444,47.3505430006028,100,1.77514792899408,0
55,75,75,5,uniform_cone,per_orientation,418.670890722042,5000,50,9.29903106352219,9.29903106352219,23.6752715003014,100,6.59340659340659,0
55,75,75,5,uniform_cone,per_orientation,418.670890722042,5000,75.4,6.16646622249482,6.16646622249482,15.6997821620036,100,14.4547759932375,0
55,75,75,5,uniform_cone,per_orientation,418.670890722042,5000,100,4.6495155317611,4.6495155317611,11.8376357501507,100,22.654268808115,0
55,75,75,5,uniform_cone,per_orientation,418.670890722042,5000,150,3.09967702117406,3.09967702117406,7.89175716676713,100,39.6449704142012,0
56,15,85,5,uniform_cone,per_orientation,148035437.460512,5000,25,11842834.996841,11842834.996841,194371789.391369,100,4.64919695688926,0
56,15,85,5,uniform_cone,per_orientation,148035437.460512,5000,50,5921417.49842049,5921417.49842049,97185894.6956843,100,9.72104818258664,0
56,15,85,5,uniform_cone,per_orientation,148035437.460512,5000,75.4,3926669.4286608,3926669.4286608,64446879.771674,100,11.7497886728656,0
56,15,85,5,uniform_cone,per_orientation,148035437.460512,5000,100,2960708.74921024,2960708.74921024,48592947.3478422,100,13.7785291631445,0
56,15,85,5,uniform_cone,per_orientation,148035437.460512,5000,150,1973805.83280683,1973805.83280683,32395298.2318948,100,17.497886728656,0
57,30,85,5,uniform_cone,per_orientation,1186.50564814241,5000,25,56.3530885038948,56.3530885038948,503.648448455132,100,5.07185122569738,0
57,30,85,5,uniform_cone,per_orientation,1186.50564814241,5000,50,28.1765442519474,28.1765442519474,251.824224227566,100,13.6939983093829,0
57,30,85,5,uniform_cone,per_orientation,1186.50564814241,5000,75.4,18.6847110424054,18.6847110424054,166.992191132338,100,20.8791208791209,0
57,30,85,5,uniform_cone,per_orientation,1186.50564814241,5000,100,14.0882721259737,14.0882721259737,125.912112113783,100,28.6559594251902,0
57,30,85,5,uniform_cone,per_orientation,1186.50564814241,5000,150,9.3921814173158,9.3921814173158,83.9414080758553,100,39.4759087066779,0
58,45,85,5,uniform_cone,per_orientation,397.817101814055,5000,25,16.7553915738185,16.7553915738185,53.9186830143966,100,3.88841927303466,0
58,45,85,5,uniform_cone,per_orientation,397.817101814055,5000,50,8.37769578690924,8.37769578690924,26.9593415071983,100,10.8199492814877,0
58,45,85,5,uniform_cone,per_orientation,397.817101814055,5000,75.4,5.55550118495308,5.55550118495308,17.8775474185665,100,20.7100591715976,0
58,45,85,5,uniform_cone,per_orientation,397.817101814055,5000,100,4.18884789345462,4.18884789345462,13.4796707535992,100,28.5714285714286,0
58,45,85,5,uniform_cone,per_orientation,397.817101814055,5000,150,2.79256526230308,2.79256526230308,8.9864471690661,100,46.5765004226543,0
59,60,85,5,uniform_cone,per_orientation,359.826166723939,5000,25,16.5257235703346,16.5257235703346,42.8363985028293,100,2.1978021978022,0
59,60,85,5,uniform_cone,per_orientation,359.826166723939,5000,50,8.26286178516732,8.26286178516732,21.4181992514146,100,9.04480135249366,0
59,60,85,5,uniform_cone,per_orientation,359.826166723939,5000,75.4,5.47935131642395,5.47935131642395,14.2030499014686,100,17.2442941673711,0
59,60,85,5,uniform_cone,per_orientation,359.826166723939,5000,100,4.13143089258366,4.13143089258366,10.7090996257073,100,26.1200338123415,0
59,60,85,5,uniform_cone,per_orientation,359.826166723939,5000,150,2.75428726172244,2.75428726172244,7.13939975047155,100,45.1394759087067,0
60,75,85,5,uniform_cone,per_orientation,418.670890722042,5000,25,18.5980621270444,18.5980621270444,47.3505430006028,100,1.77514792899408,0
60,75,85,5,uniform_cone,per_orientation,418.670890722042,5000,50,9.29903106352219,9.29903106352219,23.6752715003014,100,6.59340659340659,0
60,75,85,5,uniform_cone,per_orientation,418.670890722042,5000,75.4,6.16646622249482,6.16646622249482,15.6997821620036,100,14.4547759932375,0
60,75,85,5,uniform_cone,per_orientation,418.670890722042,5000,100,4.6495155317611,4.6495155317611,11.8376357501507,100,22.654268808115,0
60,75,85,5,uniform_cone,per_orientation,418.670890722042,5000,150,3.09967702117406,3.09967702117406,7.89175716676713,100,39.6449704142012,0
61,15,45,9,uniform_cone,per_orientation,Inf,9000,25,Inf,14808.7575587948,Inf,79.8816568047337,6.00169061707523,0
61,15,45,9,uniform_cone,per_orientation,Inf,9000,50,Inf,7404.37877939738,Inf,79.8816568047337,11.7497886728656,0
61,15,45,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,4910.06550357916,Inf,79.8816568047337,13.7785291631445,0
61,15,45,9,uniform_cone,per_orientation,Inf,9000,100,Inf,3702.18938969869,Inf,79.8816568047337,16.821639898563,0
61,15,45,9,uniform_cone,per_orientation,Inf,9000,150,Inf,2468.12625979913,Inf,79.8816568047337,19.5266272189349,0
62,30,45,9,uniform_cone,per_orientation,Inf,9000,25,Inf,57.6873603689027,Inf,79.8816568047337,7.18512256973795,0
62,30,45,9,uniform_cone,per_orientation,Inf,9000,50,Inf,28.8436801844514,Inf,79.8816568047337,18.8503803888419,0
62,30,45,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,19.1271088756309,Inf,79.8816568047337,28.9940828402367,0
62,30,45,9,uniform_cone,per_orientation,Inf,9000,100,Inf,14.4218400922257,Inf,79.8816568047337,36.094674556213,0
62,30,45,9,uniform_cone,per_orientation,Inf,9000,150,Inf,9.61456006148379,Inf,79.8816568047337,46.5765004226543,0
63,45,45,9,uniform_cone,per_orientation,Inf,9000,25,Inf,24.9327265008437,Inf,79.8816568047337,6.00169061707523,0
63,45,45,9,uniform_cone,per_orientation,Inf,9000,50,Inf,12.4663632504219,Inf,79.8816568047337,15.6382079459003,0
63,45,45,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,8.26681913157949,Inf,79.8816568047337,24.8520710059172,0
63,45,45,9,uniform_cone,per_orientation,Inf,9000,100,Inf,6.23318162521094,Inf,79.8816568047337,35.8410819949281,0
63,45,45,9,uniform_cone,per_orientation,Inf,9000,150,Inf,4.15545441680729,Inf,79.8816568047337,50.9721048182587,0
64,60,45,9,uniform_cone,per_orientation,Inf,9000,25,Inf,22.0397984868547,Inf,79.8816568047337,4.90278951817413,0
64,60,45,9,uniform_cone,per_orientation,Inf,9000,50,Inf,11.0198992434274,Inf,79.8816568047337,12.5105663567202,0
64,60,45,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,7.30762549298897,Inf,79.8816568047337,20.0338123415046,0
64,60,45,9,uniform_cone,per_orientation,Inf,9000,100,Inf,5.50994962171368,Inf,79.8816568047337,27.6415891800507,0
64,60,45,9,uniform_cone,per_orientation,Inf,9000,150,Inf,3.67329974780912,Inf,79.8816568047337,44.2941673710904,0
65,75,45,9,uniform_cone,per_orientation,Inf,9000,25,Inf,23.0139067599322,Inf,79.8816568047337,2.87404902789518,0
65,75,45,9,uniform_cone,per_orientation,Inf,9000,50,Inf,11.5069533799661,Inf,79.8816568047337,9.38292476754015,0
65,75,45,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,7.6306056896327,Inf,79.8816568047337,16.2299239222316,0
65,75,45,9,uniform_cone,per_orientation,Inf,9000,100,Inf,5.75347668998305,Inf,79.8816568047337,22.1470836855452,0
65,75,45,9,uniform_cone,per_orientation,Inf,9000,150,Inf,3.83565112665537,Inf,79.8816568047337,35.3338968723584,0
66,15,60,9,uniform_cone,per_orientation,Inf,9000,25,Inf,5710572.02316414,Inf,98.9856297548605,6.00169061707523,0
66,15,60,9,uniform_cone,per_orientation,Inf,9000,50,Inf,2855286.01158207,Inf,98.9856297548605,11.7497886728656,0
66,15,60,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,1893425.73712339,Inf,98.9856297548605,13.7785291631445,0
66,15,60,9,uniform_cone,per_orientation,Inf,9000,100,Inf,1427643.00579103,Inf,98.9856297548605,16.821639898563,0
66,15,60,9,uniform_cone,per_orientation,Inf,9000,150,Inf,951762.00386069,Inf,98.9856297548605,19.5266272189349,0
67,30,60,9,uniform_cone,per_orientation,Inf,9000,25,Inf,108.106156531786,Inf,98.9856297548605,7.18512256973795,0
67,30,60,9,uniform_cone,per_orientation,Inf,9000,50,Inf,54.0530782658928,Inf,98.9856297548605,19.1885038038884,0
67,30,60,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,35.8442163566928,Inf,98.9856297548605,28.9940828402367,0
67,30,60,9,uniform_cone,per_orientation,Inf,9000,100,Inf,27.0265391329464,Inf,98.9856297548605,37.447168216399,0
67,30,60,9,uniform_cone,per_orientation,Inf,9000,150,Inf,18.0176927552976,Inf,98.9856297548605,49.6196111580727,0
68,45,60,9,uniform_cone,per_orientation,Inf,9000,25,Inf,18.8206708006948,Inf,98.9856297548605,6.00169061707523,0
68,45,60,9,uniform_cone,per_orientation,Inf,9000,50,Inf,9.41033540034738,Inf,98.9856297548605,16.9907016060862,0
68,45,60,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,6.24027546442134,Inf,98.9856297548605,28.9095519864751,0
68,45,60,9,uniform_cone,per_orientation,Inf,9000,100,Inf,4.70516770017369,Inf,98.9856297548605,42.5190194420964,0
68,45,60,9,uniform_cone,per_orientation,Inf,9000,150,Inf,3.13677846678246,Inf,98.9856297548605,64.8351648351648,0
69,60,60,9,uniform_cone,per_orientation,Inf,9000,25,Inf,14.4306406853523,Inf,98.9856297548605,4.90278951817413,0
69,60,60,9,uniform_cone,per_orientation,Inf,9000,50,Inf,7.21532034267613,Inf,98.9856297548605,14.5393068469992,0
69,60,60,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,4.78469518745101,Inf,98.9856297548605,26.1200338123415,0
69,60,60,9,uniform_cone,per_orientation,Inf,9000,100,Inf,3.60766017133806,Inf,98.9856297548605,37.3626373626374,0
69,60,60,9,uniform_cone,per_orientation,Inf,9000,150,Inf,2.40510678089204,Inf,98.9856297548605,61.1158072696534,0
70,75,60,9,uniform_cone,per_orientation,Inf,9000,25,Inf,15.0658979006743,Inf,98.9856297548605,2.87404902789518,0
70,75,60,9,uniform_cone,per_orientation,Inf,9000,50,Inf,7.53294895033717,Inf,98.9856297548605,11.4116652578191,0
70,75,60,9,uniform_cone,per_orientation,Inf,9000,75.4,Inf,4.99532423762412,Inf,98.9856297548605,22.654268808115,0
70,75,60,9,uniform_cone,per_orientation,Inf,9000,100,Inf,3.76647447516858,Inf,98.9856297548605,32.2062552831784,0
70,75,60,9,uniform_cone,per_orientation,Inf,9000,150,Inf,2.51098298344572,Inf,98.9856297548605,53.2544378698225,0
71,15,65,9,uniform_cone,per_orientation,443310123.925552,9000,25,35464809.9140441,35464809.9140441,743734917.017543,100,6.00169061707523,0
71,15,65,9,uniform_cone,per_orientation,443310123.925552,9000,50,17732404.9570221,17732404.9570221,371867458.508772,100,11.7497886728656,0
71,15,65,9,uniform_cone,per_orientation,443310123.925552,9000,75.4,11758889.2287945,11758889.2287945,246596457.897063,100,13.7785291631445,0
71,15,65,9,uniform_cone,per_orientation,443310123.925552,9000,100,8866202.47851104,8866202.47851104,185933729.254386,100,16.821639898563,0
71,15,65,9,uniform_cone,per_orientation,443310123.925552,9000,150,5910801.65234069,5910801.65234069,123955819.502924,100,19.5266272189349,0
72,30,65,9,uniform_cone,per_orientation,1191.89164919522,9000,25,95.3513319356175,95.3513319356175,1808.3729163438,100,7.18512256973795,0
72,30,65,9,uniform_cone,per_orientation,1191.89164919522,9000,50,47.6756659678087,47.6756659678087,904.1864581719,100,19.1885038038884,0
72,30,65,9,uniform_cone,per_orientation,1191.89164919522,9000,75.4,31.6151631086265,31.6151631086265,599.593142023806,100,28.9940828402367,0
72,30,65,9,uniform_cone,per_orientation,1191.89164919522,9000,100,23.8378329839044,23.8378329839044,452.09322908595,100,37.447168216399,0
72,30,65,9,uniform_cone,per_orientation,1191.89164919522,9000,150,15.8918886559362,15.8918886559362,301.3954860573,100,49.6196111580727,0
