sample_id,date,time,phi_cmd,azimuth_cmd,d_fixed,v_mean,v_median,v_std,n_samples,fs
20260722_182801_241,2026-07-22,18:42:22,4.000000,118.000000,1.000000,8.614002,8.614281,0.002219,1000,1000
20260722_182801_242,2026-07-22,18:42:25,4.000000,120.000000,1.000000,8.610835,8.610991,0.002734,1000,1000
20260722_182801_243,2026-07-22,18:42:29,4.000000,122.000000,1.000000,8.612613,8.612636,0.002658,1000,1000
20260722_182801_244,2026-07-22,18:42:33,4.000000,124.000000,1.000000,8.626033,8.625798,0.004566,1000,1000
20260722_182801_245,2026-07-22,18:42:36,4.000000,126.000000,1.000000,8.629233,8.629746,0.004362,1000,1000
20260722_182801_246,2026-07-22,18:42:39,4.000000,128.000000,1.000000,8.621988,8.621849,0.004292,1000,1000
20260722_182801_247,2026-07-22,18:42:43,4.000000,130.000000,1.000000,8.586580,8.587299,0.011572,1000,1000
20260722_182801_248,2026-07-22,18:42:47,4.000000,132.000000,1.000000,8.612177,8.610991,0.008420,1000,1000
20260722_182801_249,2026-07-22,18:42:51,4.000000,134.000000,1.000000,8.605051,8.607042,0.007860,1000,1000
20260722_182801_250,2026-07-22,18:42:55,4.000000,136.000000,1.000000,8.622528,8.621520,0.003701,1000,1000
20260722_182801_251,2026-07-22,18:42:59,4.000000,138.000000,1.000000,8.630403,8.631721,0.005493,1000,1000
20260722_182801_252,2026-07-22,18:43:03,4.000000,140.000000,1.000000,8.625658,8.624482,0.004766,1000,1000
20260722_182801_253,2026-07-22,18:43:07,4.000000,142.000000,1.000000,8.635680,8.635011,0.005404,1000,1000
20260722_182801_254,2026-07-22,18:43:11,4.000000,144.000000,1.000000,8.642562,8.642579,0.002196,1000,1000
20260722_182801_255,2026-07-22,18:43:15,4.000000,146.000000,1.000000,8.643083,8.645870,0.007494,1000,1000
20260722_182801_256,2026-07-22,18:43:19,4.000000,148.000000,1.000000,8.648472,8.648502,0.002447,1000,1000
20260722_182801_257,2026-07-22,18:43:23,4.000000,150.000000,1.000000,8.646019,8.645870,0.002399,1000,1000
20260722_182801_258,2026-07-22,18:43:26,4.000000,152.000000,1.000000,8.637404,8.637315,0.002360,1000,1000
20260722_182801_259,2026-07-22,18:43:30,4.000000,154.000000,1.000000,8.640768,8.642908,0.006534,1000,1000
20260722_182801_260,2026-07-22,18:43:34,4.000000,156.000000,1.000000,8.638337,8.638302,0.003003,1000,1000
20260722_182801_261,2026-07-22,18:43:38,4.000000,158.000000,1.000000,8.638794,8.639289,0.003636,1000,1000
20260722_182801_262,2026-07-22,18:43:42,4.000000,160.000000,1.000000,8.638802,8.639289,0.003585,1000,1000
20260722_182801_263,2026-07-22,18:43:46,4.000000,162.000000,1.000000,8.633403,8.634682,0.003850,1000,1000
20260722_182801_264,2026-07-22,18:43:50,4.000000,164.000000,1.000000,8.633123,8.629088,0.012337,1000,1000
20260722_182801_265,2026-07-22,18:43:54,4.000000,166.000000,1.000000,8.633731,8.632708,0.008086,1000,1000
20260722_182801_266,2026-07-22,18:43:58,4.000000,168.000000,1.000000,8.653666,8.653109,0.004915,1000,1000
20260722_182801_267,2026-07-22,18:44:02,4.000000,170.000000,1.000000,8.653364,8.653109,0.003541,1000,1000
20260722_182801_268,2026-07-22,18:44:06,4.000000,172.000000,1.000000,8.650331,8.649818,0.005037,1000,1000
20260722_182801_269,2026-07-22,18:44:09,4.000000,174.000000,1.000000,8.663325,8.663638,0.004462,1000,1000
20260722_182801_270,2026-07-22,18:44:13,4.000000,176.000000,1.000000,8.661951,8.661335,0.003955,1000,1000
20260722_182801_271,2026-07-22,18:44:17,4.000000,178.000000,1.000000,8.664703,8.665613,0.005438,1000,1000
20260722_182801_272,2026-07-22,18:44:21,4.000000,180.000000,1.000000,8.666158,8.666271,0.004195,1000,1000
20260722_182801_273,2026-07-22,18:44:25,4.000000,182.000000,1.000000,8.662516,8.662322,0.004782,1000,1000
20260722_182801_274,2026-07-22,18:44:29,4.000000,184.000000,1.000000,8.676385,8.674826,0.007257,1000,1000
20260722_182801_275,2026-07-22,18:44:33,4.000000,186.000000,1.000000,8.638084,8.637315,0.005445,1000,1000
20260722_182801_276,2026-07-22,18:44:37,4.000000,188.000000,1.000000,8.657224,8.656728,0.003410,1000,1000
20260722_182801_277,2026-07-22,18:44:41,4.000000,190.000000,1.000000,8.681028,8.683710,0.005334,1000,1000
20260722_182801_278,2026-07-22,18:44:45,4.000000,192.000000,1.000000,8.695170,8.695556,0.004156,1000,1000
20260722_182801_279,2026-07-22,18:44:49,4.000000,194.000000,1.000000,8.653029,8.650477,0.008875,1000,1000
20260722_182801_280,2026-07-22,18:44:53,4.000000,196.000000,1.000000,8.662871,8.665613,0.013982,1000,1000
20260722_182801_281,2026-07-22,18:44:57,4.000000,198.000000,1.000000,8.683330,8.683052,0.004112,1000,1000
20260722_182801_282,2026-07-22,18:45:00,4.000000,200.000000,1.000000,8.676879,8.677459,0.005006,1000,1000
20260722_182801_283,2026-07-22,18:45:04,4.000000,202.000000,1.000000,8.676010,8.673839,0.006775,1000,1000
20260722_182801_284,2026-07-22,18:45:08,4.000000,204.000000,1.000000,8.688545,8.687988,0.003379,1000,1000
20260722_182801_285,2026-07-22,18:45:12,4.000000,206.000000,1.000000,8.697896,8.698518,0.008019,1000,1000
20260722_182801_286,2026-07-22,18:45:16,4.000000,208.000000,1.000000,8.691306,8.691279,0.004366,1000,1000
20260722_182801_287,2026-07-22,18:45:20,4.000000,210.000000,1.000000,8.673491,8.670549,0.005378,1000,1000
20260722_182801_288,2026-07-22,18:45:24,4.000000,212.000000,1.000000,8.671554,8.671536,0.005139,1000,1000
20260722_182801_289,2026-07-22,18:45:28,4.000000,214.000000,1.000000,8.666756,8.666929,0.003893,1000,1000
20260722_182801_290,2026-07-22,18:45:32,4.000000,216.000000,1.000000,8.702886,8.702466,0.003148,1000,1000
20260722_182801_291,2026-07-22,18:45:36,4.000000,218.000000,1.000000,8.694849,8.694898,0.002665,1000,1000
20260722_182801_292,2026-07-22,18:45:40,4.000000,220.000000,1.000000,8.679022,8.679762,0.005253,1000,1000
20260722_182801_293,2026-07-22,18:45:44,4.000000,222.000000,1.000000,8.685020,8.685685,0.003971,1000,1000
20260722_182801_294,2026-07-22,18:45:48,4.000000,224.000000,1.000000,8.690969,8.691937,0.004773,1000,1000
20260722_182801_295,2026-07-22,18:45:52,4.000000,226.000000,1.000000,8.690637,8.692595,0.007696,1000,1000
20260722_182801_296,2026-07-22,18:45:56,4.000000,228.000000,1.000000,8.678499,8.678775,0.002876,1000,1000
20260722_182801_297,2026-07-22,18:46:00,4.000000,230.000000,1.000000,8.684037,8.683052,0.006539,1000,1000
20260722_182801_298,2026-07-22,18:46:03,4.000000,232.000000,1.000000,8.670643,8.672852,0.009671,1000,1000
20260722_182801_299,2026-07-22,18:46:07,4.000000,234.000000,1.000000,8.667273,8.668739,0.005368,1000,1000
20260722_182801_300,2026-07-22,18:46:11,4.000000,236.000000,1.000000,8.686719,8.685685,0.003858,1000,1000
20260722_182801_301,2026-07-22,18:46:15,4.000000,238.000000,1.000000,8.696391,8.696543,0.002432,1000,1000
20260722_182801_302,2026-07-22,18:46:19,4.000000,240.000000,1.000000,8.698285,8.698518,0.003255,1000,1000
20260722_182801_303,2026-07-22,18:46:23,4.000000,242.000000,1.000000,8.693099,8.694240,0.004113,1000,1000
20260722_182801_304,2026-07-22,18:46:27,4.000000,244.000000,1.000000,8.690443,8.690621,0.003792,1000,1000
20260722_182801_305,2026-07-22,18:46:31,4.000000,246.000000,1.000000,8.687116,8.687659,0.005343,1000,1000
20260722_182801_306,2026-07-22,18:46:35,4.000000,248.000000,1.000000,8.692117,8.693582,0.004975,1000,1000
20260722_182801_307,2026-07-22,18:46:39,4.000000,250.000000,1.000000,8.683232,8.683381,0.002418,1000,1000
20260722_182801_308,2026-07-22,18:46:43,4.000000,252.000000,1.000000,8.678316,8.678446,0.003106,1000,1000
20260722_182801_309,2026-07-22,18:46:47,4.000000,254.000000,1.000000,8.678979,8.679433,0.003968,1000,1000
20260722_182801_310,2026-07-22,18:46:51,4.000000,256.000000,1.000000,8.670363,8.670219,0.002182,1000,1000
20260722_182801_311,2026-07-22,18:46:54,4.000000,258.000000,1.000000,8.668653,8.667916,0.002883,1000,1000
20260722_182801_312,2026-07-22,18:46:58,4.000000,260.000000,1.000000,8.668503,8.668574,0.004269,1000,1000
20260722_182801_313,2026-07-22,18:47:02,4.000000,262.000000,1.000000,8.656266,8.656399,0.003449,1000,1000
20260722_182801_314,2026-07-22,18:47:06,4.000000,264.000000,1.000000,8.663146,8.662651,0.002654,1000,1000
20260722_182801_315,2026-07-22,18:47:10,4.000000,266.000000,1.000000,8.657496,8.657387,0.003076,1000,1000
20260722_182801_316,2026-07-22,18:47:14,4.000000,268.000000,1.000000,8.655909,8.655412,0.003406,1000,1000
20260722_182801_317,2026-07-22,18:47:18,4.000000,270.000000,1.000000,8.675046,8.674826,0.003165,1000,1000
20260722_182801_318,2026-07-22,18:47:22,4.000000,272.000000,1.000000,8.666415,8.666600,0.003592,1000,1000
20260722_182801_319,2026-07-22,18:47:26,4.000000,274.000000,1.000000,8.666562,8.666271,0.002279,1000,1000
20260722_182801_320,2026-07-22,18:47:30,4.000000,276.000000,1.000000,8.664945,8.665613,0.002561,1000,1000
20260722_182801_321,2026-07-22,18:47:34,4.000000,278.000000,1.000000,8.665443,8.665448,0.003463,1000,1000
20260722_182801_322,2026-07-22,18:47:38,4.000000,280.000000,1.000000,8.626534,8.627772,0.003569,1000,1000
20260722_182801_323,2026-07-22,18:47:42,4.000000,282.000000,1.000000,8.639256,8.641263,0.008279,1000,1000
20260722_182801_324,2026-07-22,18:47:45,4.000000,284.000000,1.000000,8.663547,8.663309,0.001395,1000,1000
20260722_182801_325,2026-07-22,18:47:49,4.000000,286.000000,1.000000,8.674722,8.675813,0.003141,1000,1000
20260722_182801_326,2026-07-22,18:47:53,4.000000,288.000000,1.000000,8.669500,8.669232,0.001884,1000,1000
20260722_182801_327,2026-07-22,18:47:57,4.000000,290.000000,1.000000,8.668479,8.669068,0.002454,1000,1000
20260722_182801_328,2026-07-22,18:48:01,4.000000,292.000000,1.000000,8.669515,8.669561,0.000922,1000,1000
20260722_182801_329,2026-07-22,18:48:05,4.000000,294.000000,1.000000,8.667421,8.667587,0.001701,1000,1000
20260722_182801_330,2026-07-22,18:48:09,4.000000,296.000000,1.000000,8.675720,8.675813,0.001508,1000,1000
20260722_182801_331,2026-07-22,18:48:13,4.000000,298.000000,1.000000,8.683054,8.682394,0.004037,1000,1000
20260722_182801_332,2026-07-22,18:48:17,4.000000,300.000000,1.000000,8.676448,8.676800,0.004136,1000,1000
20260722_182801_333,2026-07-22,18:48:21,4.000000,302.000000,1.000000,8.678045,8.677459,0.003049,1000,1000
20260722_182801_334,2026-07-22,18:48:25,4.000000,304.000000,1.000000,8.681612,8.681407,0.003659,1000,1000
20260722_182801_335,2026-07-22,18:48:28,4.000000,306.000000,1.000000,8.680611,8.681407,0.003729,1000,1000
20260722_182801_336,2026-07-22,18:48:32,4.000000,308.000000,1.000000,8.672711,8.672523,0.002102,1000,1000
20260722_182801_337,2026-07-22,18:48:36,4.000000,310.000000,1.000000,8.671320,8.670878,0.003005,1000,1000
20260722_182801_338,2026-07-22,18:48:40,4.000000,312.000000,1.000000,8.673596,8.672852,0.002890,1000,1000
20260722_182801_339,2026-07-22,18:48:44,4.000000,314.000000,1.000000,8.678367,8.678775,0.009507,1000,1000
20260722_182801_340,2026-07-22,18:48:48,4.000000,316.000000,1.000000,8.692450,8.694569,0.005531,1000,1000
20260722_182801_341,2026-07-22,18:48:52,4.000000,318.000000,1.000000,8.656325,8.655741,0.002244,1000,1000
20260722_182801_342,2026-07-22,18:48:56,4.000000,320.000000,1.000000,8.663400,8.667587,0.008733,1000,1000
20260722_182801_343,2026-07-22,18:49:00,4.000000,322.000000,1.000000,8.664924,8.664955,0.002671,1000,1000
20260722_182801_344,2026-07-22,18:49:03,4.000000,324.000000,1.000000,8.660605,8.660677,0.003360,1000,1000
20260722_182801_345,2026-07-22,18:49:07,4.000000,326.000000,1.000000,8.697003,8.696872,0.003464,1000,1000
20260722_182801_346,2026-07-22,18:49:11,4.000000,328.000000,1.000000,8.686131,8.687330,0.004440,1000,1000
20260722_182801_347,2026-07-22,18:49:14,4.000000,330.000000,1.000000,8.694580,8.696872,0.006274,1000,1000
20260722_182801_348,2026-07-22,18:49:17,4.000000,332.000000,1.000000,8.659928,8.659032,0.003739,1000,1000
20260722_182801_349,2026-07-22,18:49:21,4.000000,334.000000,1.000000,8.666694,8.668245,0.007403,1000,1000
20260722_182801_350,2026-07-22,18:49:25,4.000000,336.000000,1.000000,8.674549,8.677129,0.006035,1000,1000
20260722_182801_351,2026-07-22,18:49:28,4.000000,338.000000,1.000000,8.675407,8.676471,0.005210,1000,1000
20260722_182801_352,2026-07-22,18:49:32,4.000000,340.000000,1.000000,8.684364,8.685027,0.003261,1000,1000
20260722_182801_353,2026-07-22,18:49:35,4.000000,342.000000,1.000000,8.682212,8.682065,0.003011,1000,1000
20260722_182801_354,2026-07-22,18:49:38,4.000000,344.000000,1.000000,8.687053,8.688317,0.009049,1000,1000
20260722_182801_355,2026-07-22,18:49:42,4.000000,346.000000,1.000000,8.677806,8.677459,0.001923,1000,1000
20260722_182801_356,2026-07-22,18:49:45,4.000000,348.000000,1.000000,8.685330,8.686343,0.005428,1000,1000
20260722_182801_357,2026-07-22,18:49:47,4.000000,350.000000,1.000000,8.688244,8.687659,0.003783,1000,1000
20260722_182801_358,2026-07-22,18:49:51,4.000000,352.000000,1.000000,8.679162,8.676800,0.009473,1000,1000
20260722_182801_359,2026-07-22,18:49:54,4.000000,354.000000,1.000000,8.677043,8.677788,0.003334,1000,1000
20260722_182801_360,2026-07-22,18:49:57,4.000000,356.000000,1.000000,8.671674,8.668903,0.005491,1000,1000
20260722_182801_361,2026-07-22,18:50:00,4.000000,358.000000,1.000000,8.674056,8.675484,0.009243,1000,1000
20260722_182801_362,2026-07-22,18:50:04,6.000000,0.000000,1.000000,8.528990,8.529387,0.002243,1000,1000
20260722_182801_363,2026-07-22,18:50:07,6.000000,2.000000,1.000000,8.535002,8.534651,0.002864,1000,1000
20260722_182801_364,2026-07-22,18:50:10,6.000000,4.000000,1.000000,8.530880,8.534980,0.008916,1000,1000
20260722_182801_365,2026-07-22,18:50:13,6.000000,6.000000,1.000000,8.536030,8.537284,0.003909,1000,1000
20260722_182801_366,2026-07-22,18:50:16,6.000000,8.000000,1.000000,8.516797,8.516883,0.004703,1000,1000
20260722_182801_367,2026-07-22,18:50:19,6.000000,10.000000,1.000000,8.492594,8.496153,0.009453,1000,1000
20260722_182801_368,2026-07-22,18:50:22,6.000000,12.000000,1.000000,8.500993,8.502734,0.003945,1000,1000
20260722_182801_369,2026-07-22,18:50:25,6.000000,14.000000,1.000000,8.500064,8.499443,0.002359,1000,1000
20260722_182801_370,2026-07-22,18:50:28,6.000000,16.000000,1.000000,8.487131,8.485952,0.008313,1000,1000
20260722_182801_371,2026-07-22,18:50:31,6.000000,18.000000,1.000000,8.486025,8.490230,0.007134,1000,1000
20260722_182801_372,2026-07-22,18:50:34,6.000000,20.000000,1.000000,8.484552,8.484636,0.003377,1000,1000
20260722_182801_373,2026-07-22,18:50:37,6.000000,22.000000,1.000000,8.483158,8.483320,0.001883,1000,1000
20260722_182801_374,2026-07-22,18:50:40,6.000000,24.000000,1.000000,8.483467,8.484636,0.004798,1000,1000
20260722_182801_375,2026-07-22,18:50:43,6.000000,26.000000,1.000000,8.482880,8.482991,0.002794,1000,1000
20260722_182801_376,2026-07-22,18:50:46,6.000000,28.000000,1.000000,8.482563,8.481839,0.005870,1000,1000
20260722_182801_377,2026-07-22,18:50:49,6.000000,30.000000,1.000000,8.487179,8.487926,0.002787,1000,1000
20260722_182801_378,2026-07-22,18:50:51,6.000000,32.000000,1.000000,8.486638,8.487926,0.004118,1000,1000
20260722_182801_379,2026-07-22,18:50:55,6.000000,34.000000,1.000000,8.474533,8.475094,0.004625,1000,1000
20260722_182801_380,2026-07-22,18:50:57,6.000000,36.000000,1.000000,8.456384,8.456009,0.002015,1000,1000
20260722_182801_381,2026-07-22,18:51:00,6.000000,38.000000,1.000000,8.456764,8.457325,0.002893,1000,1000
20260722_182801_382,2026-07-22,18:51:03,6.000000,40.000000,1.000000,8.458794,8.456338,0.009580,1000,1000
20260722_182801_383,2026-07-22,18:51:06,6.000000,42.000000,1.000000,8.460954,8.464728,0.013468,1000,1000
20260722_182801_384,2026-07-22,18:51:09,6.000000,44.000000,1.000000,8.492667,8.493849,0.005333,1000,1000
20260722_182801_385,2026-07-22,18:51:12,6.000000,46.000000,1.000000,8.495105,8.495495,0.002495,1000,1000
20260722_182801_386,2026-07-22,18:51:15,6.000000,48.000000,1.000000,8.485934,8.485294,0.002652,1000,1000
20260722_182801_387,2026-07-22,18:51:18,6.000000,50.000000,1.000000,8.489052,8.489572,0.001878,1000,1000
20260722_182801_388,2026-07-22,18:51:21,6.000000,52.000000,1.000000,8.475825,8.473448,0.006906,1000,1000
20260722_182801_389,2026-07-22,18:51:24,6.000000,54.000000,1.000000,8.491515,8.491217,0.003239,1000,1000
20260722_182801_390,2026-07-22,18:51:27,6.000000,56.000000,1.000000,8.473504,8.473777,0.002253,1000,1000
20260722_182801_391,2026-07-22,18:51:30,6.000000,58.000000,1.000000,8.479755,8.477397,0.004620,1000,1000
20260722_182801_392,2026-07-22,18:51:33,6.000000,60.000000,1.000000,8.482910,8.484636,0.004247,1000,1000
20260722_182801_393,2026-07-22,18:51:36,6.000000,62.000000,1.000000,8.460071,8.458641,0.003101,1000,1000
20260722_182801_394,2026-07-22,18:51:39,6.000000,64.000000,1.000000,8.452015,8.454693,0.006912,1000,1000
20260722_182801_395,2026-07-22,18:51:42,6.000000,66.000000,1.000000,8.473113,8.474435,0.004910,1000,1000
20260722_182801_396,2026-07-22,18:51:45,6.000000,68.000000,1.000000,8.456345,8.456667,0.007890,1000,1000
20260722_182801_397,2026-07-22,18:51:47,6.000000,70.000000,1.000000,8.456097,8.454363,0.006407,1000,1000
20260722_182801_398,2026-07-22,18:51:50,6.000000,72.000000,1.000000,8.475933,8.474106,0.005316,1000,1000
20260722_182801_399,2026-07-22,18:51:53,6.000000,74.000000,1.000000,8.469008,8.476739,0.015054,1000,1000
20260722_182801_400,2026-07-22,18:51:56,6.000000,76.000000,1.000000,8.474308,8.475916,0.005988,1000,1000
20260722_182801_401,2026-07-22,18:51:59,6.000000,78.000000,1.000000,8.506856,8.507011,0.003657,1000,1000
20260722_182801_402,2026-07-22,18:52:02,6.000000,80.000000,1.000000,8.514714,8.514908,0.002857,1000,1000
20260722_182801_403,2026-07-22,18:52:05,6.000000,82.000000,1.000000,8.519647,8.520173,0.002713,1000,1000
20260722_182801_404,2026-07-22,18:52:08,6.000000,84.000000,1.000000,8.526176,8.526754,0.001681,1000,1000
20260722_182801_405,2026-07-22,18:52:11,6.000000,86.000000,1.000000,8.533977,8.534322,0.001981,1000,1000
20260722_182801_406,2026-07-22,18:52:14,6.000000,88.000000,1.000000,8.543612,8.544194,0.002631,1000,1000
20260722_182801_407,2026-07-22,18:52:17,6.000000,90.000000,1.000000,8.541097,8.541232,0.001576,1000,1000
20260722_182801_408,2026-07-22,18:52:20,6.000000,92.000000,1.000000,8.537877,8.537284,0.002090,1000,1000
20260722_182801_409,2026-07-22,18:52:23,6.000000,94.000000,1.000000,8.543036,8.543207,0.003943,1000,1000
20260722_182801_410,2026-07-22,18:52:26,6.000000,96.000000,1.000000,8.533324,8.532677,0.002621,1000,1000
20260722_182801_411,2026-07-22,18:52:30,6.000000,98.000000,1.000000,8.531833,8.532019,0.001380,1000,1000
20260722_182801_412,2026-07-22,18:52:33,6.000000,100.000000,1.000000,8.531260,8.531690,0.003124,1000,1000
20260722_182801_413,2026-07-22,18:52:35,6.000000,102.000000,1.000000,8.525256,8.525109,0.001081,1000,1000
20260722_182801_414,2026-07-22,18:52:39,6.000000,104.000000,1.000000,8.529298,8.529387,0.000869,1000,1000
20260722_182801_415,2026-07-22,18:52:42,6.000000,106.000000,1.000000,8.519133,8.518199,0.002720,1000,1000
20260722_182801_416,2026-07-22,18:52:46,6.000000,108.000000,1.000000,8.520916,8.520502,0.001724,1000,1000
20260722_182801_417,2026-07-22,18:52:50,6.000000,110.000000,1.000000,8.522316,8.523464,0.004048,1000,1000
20260722_182801_418,2026-07-22,18:52:53,6.000000,112.000000,1.000000,8.519330,8.519515,0.001614,1000,1000
20260722_182801_419,2026-07-22,18:52:57,6.000000,114.000000,1.000000,8.524605,8.524780,0.001339,1000,1000
20260722_182801_420,2026-07-22,18:53:01,6.000000,116.000000,1.000000,8.514605,8.514579,0.001057,1000,1000
20260722_182801_421,2026-07-22,18:53:05,6.000000,118.000000,1.000000,8.515643,8.515896,0.001304,1000,1000
20260722_182801_422,2026-07-22,18:53:09,6.000000,120.000000,1.000000,8.519266,8.519844,0.001850,1000,1000
20260722_182801_423,2026-07-22,18:53:13,6.000000,122.000000,1.000000,8.524126,8.526096,0.009249,1000,1000
20260722_182801_424,2026-07-22,18:53:17,6.000000,124.000000,1.000000,8.530422,8.530374,0.001304,1000,1000
20260722_182801_425,2026-07-22,18:53:21,6.000000,126.000000,1.000000,8.538546,8.538929,0.001940,1000,1000
20260722_182801_426,2026-07-22,18:53:24,6.000000,128.000000,1.000000,8.538866,8.538929,0.000677,1000,1000
20260722_182801_427,2026-07-22,18:53:28,6.000000,130.000000,1.000000,8.538838,8.538600,0.001460,1000,1000
