Angular_Displacement_Degrees,Relative_Intensity_Percent
-64.25720620842571,6.024096385542165
-64.25720620842571,5.823293172690757
-64.25720620842571,6.2248995983935735
-64.05764966740577,5.823293172690757
-64.05764966740577,6.024096385542165
-64.05764966740577,6.62650602409639
-64.05764966740577,6.425702811244982
-64.05764966740577,6.2248995983935735
-63.85809312638581,6.62650602409639
-63.85809312638581,6.024096385542165
-63.85809312638581,6.2248995983935735
-63.85809312638581,6.827309236947787
-63.85809312638581,6.425702811244982
-63.65853658536585,6.62650602409639
-63.65853658536585,6.827309236947787
-63.65853658536585,6.2248995983935735
-63.65853658536585,6.024096385542165
-63.65853658536585,6.425702811244982
-63.45898004434589,6.425702811244982
-63.45898004434589,7.028112449799195
-63.45898004434589,6.827309236947787
-63.45898004434589,6.2248995983935735
-63.45898004434589,6.62650602409639
-63.25942350332594,7.028112449799195
-63.25942350332594,6.425702811244982
-63.25942350332594,6.2248995983935735
-63.25942350332594,6.62650602409639
-63.25942350332594,6.827309236947787
-63.05986696230599,6.425702811244982
-63.05986696230599,6.62650602409639
-63.05986696230599,7.028112449799195
-63.05986696230599,7.2289156626506035
-63.05986696230599,6.827309236947787
-62.86031042128603,6.425702811244982
-62.86031042128603,7.028112449799195
-62.86031042128603,6.827309236947787
-62.86031042128603,6.62650602409639
-62.86031042128603,7.2289156626506035
-62.66075388026607,7.429718875502012
-62.66075388026607,7.2289156626506035
-62.66075388026607,6.827309236947787
-62.66075388026607,7.028112449799195
-62.66075388026607,6.62650602409639
-62.46119733924612,7.028112449799195
-62.46119733924612,6.827309236947787
-62.46119733924612,7.2289156626506035
-62.46119733924612,7.429718875502012
-62.46119733924612,6.62650602409639
-62.26164079822616,7.429718875502012
-62.26164079822616,7.028112449799195
-62.26164079822616,7.630522088353409
-62.26164079822616,7.2289156626506035
-62.26164079822616,6.827309236947787
-62.06208425720621,7.028112449799195
-62.06208425720621,6.827309236947787
-62.06208425720621,7.2289156626506035
-62.06208425720621,7.429718875502012
-62.06208425720621,7.630522088353409
-61.86252771618625,7.028112449799195
-61.86252771618625,7.2289156626506035
-61.86252771618625,7.831325301204817
-61.86252771618625,7.630522088353409
-61.86252771618625,7.429718875502012
-61.66297117516629,7.2289156626506035
-61.66297117516629,7.831325301204817
-61.66297117516629,7.630522088353409
-61.66297117516629,7.429718875502012
-61.66297117516629,7.028112449799195
-61.463414634146346,7.831325301204817
-61.463414634146346,8.032128514056225
-61.463414634146346,7.2289156626506035
-61.463414634146346,7.429718875502012
-61.463414634146346,7.630522088353409
-61.26385809312639,7.831325301204817
-61.26385809312639,8.032128514056225
-61.26385809312639,7.2289156626506035
-61.26385809312639,7.630522088353409
-61.26385809312639,7.429718875502012
-61.06430155210643,8.032128514056225
-61.06430155210643,7.630522088353409
-61.06430155210643,7.831325301204817
-61.06430155210643,7.429718875502012
-61.06430155210643,8.232931726907633
-60.86474501108647,8.232931726907633
-60.86474501108647,7.630522088353409
-60.86474501108647,7.429718875502012
