2.60591830229118e-07,4.82216171182735e-08,6.32735427957183e-08,2.18605446946998e-08,-1,0.8
2.57858654187971e-07,4.80636374401239e-08,5.48915389507516e-08,1.92422447511863e-08,-1,0.9
2.48909898812968e-07,4.73342704116834e-08,4.70533900651899e-08,1.77367573169069e-08,-1,1
2.37370538066041e-07,4.63801867371749e-08,4.11859779293401e-08,1.5856370707849e-08,-1,1.1
2.23469493900261e-07,4.49599130023368e-08,3.52927295450569e-08,1.48674099695187e-08,-1,1.2
2.07309235518154e-07,4.31876200322565e-08,3.1701098607318e-08,1.40589114558182e-08,-1,1.3
1.90084798154694e-07,4.1839245830777e-08,2.67885335186752e-08,1.28555207588157e-08,-1,1.4
1.72550268894926e-07,3.85840004445093e-08,2.34948918702047e-08,1.102043340284e-08,-1,1.5
2.39514739428324e-08,1.21649235307358e-08,1.77518188940782e-07,4.44018220501896e-08,-0.9,-1.5
2.70664035723115e-08,1.39617457590116e-08,1.95494543382451e-07,4.68173756385373e-08,-0.9,-1.4
3.16997326545006e-08,1.45454410703378e-08,2.13513613163094e-07,4.90134043605522e-08,-0.9,-1.3
3.61658935166102e-08,1.60705401678078e-08,2.30010384821386e-07,5.21792988151789e-08,-0.9,-1.2
4.18436986543454e-08,1.79649091042412e-08,2.44685165950388e-07,5.36590961083747e-08,-0.9,-1.1
4.80383824548339e-08,1.95036286744531e-08,2.56703504386643e-07,5.42854191448251e-08,-0.9,-1
5.57564422119103e-08,2.15083002462264e-08,2.64812892081642e-07,5.53664113842913e-08,-0.9,-0.9
6.36738658910076e-08,2.32465889329929e-08,2.6915771498715e-07,5.63565161987144e-08,-0.9,-0.8
7.31424198740037e-08,2.57505258071683e-08,2.69950978622465e-07,5.64372655278853e-08,-0.9,-0.7
8.39086097010148e-08,2.86043584756235e-08,2.65291673168393e-07,5.52185809150081e-08,-0.9,-0.6
9.67765250412484e-08,3.11235630348268e-08,2.57149169249294e-07,5.42881170739392e-08,-0.9,-0.5
1.10792020842351e-07,3.36307583270312e-08,2.44987093331055e-07,5.30546986039937e-08,-0.9,-0.4
1.25414299607069e-07,3.64349579042153e-08,2.29369752398119e-07,5.09868738778618e-08,-0.9,-0.3
1.42672378613626e-07,3.89881035985485e-08,2.13945142022907e-07,4.96875728150232e-08,-0.9,-0.2
1.60219541296546e-07,4.17211165612376e-08,1.95251565010003e-07,4.66434197342105e-08,-0.9,-0.0999999999999999
1.7736356017082e-07,4.38746167199577e-08,1.77394099197204e-07,4.42330347766194e-08,-0.9,0
1.95967475034528e-07,4.67995602542442e-08,1.59522778662781e-07,4.1161004192967e-08,-0.9,0.0999999999999999
2.13541379010952e-07,4.89742554963518e-08,1.42633828763894e-07,3.88099770979792e-08,-0.9,0.2
2.29716413122693e-07,5.14009336221121e-08,1.25409302045114e-07,3.61350473073213e-08,-0.9,0.3
2.44933108287793e-07,5.30375839319799e-08,1.10617560621889e-07,3.36882597029321e-08,-0.9,0.4
2.56768430578376e-07,5.47956425500546e-08,9.71024191252327e-08,3.1373499067759e-08,-0.9,0.5
2.64647062137973e-07,5.59808298157964e-08,8.47033920982164e-08,2.8171230356596e-08,-0.9,0.6
